Fecha: 2022-03-17 14:04:03
Total Pruebas: 50
Número de registros por conjunto de datos: 100
Tiempo en milisegundos para cada algoritmo: 20000
Número de piezas que compondrá la ecuación que genera el dataset: 5
Velocidad PC: 3600


ALGORITMO GENETICO: MEJORA LOS INDIVIDUOS Y LUEGO COMPITEN
Número de individuos en la población: 500
Rango de Coeficientes: 20


PERCEPTRON MULTICAPA
Número de neuronas Capa 0: 5
Número de neuronas Capa 1: 5

AGM;0,0457052186272509;RN;0,0115874802291551
AGM;0,096046645026032;RN;0,0132374098740553
AGM;0,236785893981467;RN;0,00929902924767925
AGM;0,0159216863700225;RN;0,00361214188355739
AGM;0,0147910624794504;RN;0,00386339891432008
AGM;0,00715950041199968;RN;0,00149929975330391
AGM;0,00364779952802851;RN;0,0100416128199754
AGM;0,00264224695051556;RN;0,00889670444316833
AGM;0,00285706633796265;RN;0,00623541205514923
AGM;0,0598107007969506;RN;0,00275116128360006
AGM;0,0397143290599181;RN;0,00554997208026817
AGM;0,532487942172666;RN;0,00322202831665478
AGM;0,00267248846990484;RN;0,00106928102207484
AGM;0,023467744857454;RN;0,00275950713873257
AGM;0,00278443057457744;RN;0,00126949964755297
AGM;0,0410881364361382;RN;0,00320393362166437
AGM;0,0397753289301693;RN;0,00445556811771546
AGM;0,65034396178961;RN;0,328891501069005
AGM;0,0408661414640193;RN;0,00596782075660374
AGM;0,00405180137521528;RN;0,0204951482593617
AGM;0,040885587956287;RN;0,00489917817609633
AGM;0,0408636922042949;RN;0,0140858806946637
AGM;0,00366233319704765;RN;0,00460944789385641
AGM;0,00310683487532519;RN;0,00112852301105531
AGM;0,00649474147982078;RN;0,00430746312370423
AGM;0,00304450370405984;RN;0,00171051113006614
AGM;0,0385367613799226;RN;0,00415722838054375
AGM;0,0408390240255239;RN;0,00592168558014155
AGM;0,0385921171036036;RN;0,0138794061576364
AGM;0,0421989175589255;RN;0,0126630455387553
AGM;0,00312015879663743;RN;0,00310554824770962
AGM;0,0396014130964942;RN;0,0114186382585805
AGM;0,121168230387435;RN;0,0151946553468148
AGM;0,00206341232186084;RN;0,000992254731018029
AGM;0,0397682060090679;RN;0,0150289750032601
AGM;0,0031082424177089;RN;0,00126411400831021
AGM;7,29118171429573E-06;RN;0,00566533298889043
AGM;0,00164400419428449;RN;0,00625663624862778
AGM;0,00373933921773454;RN;0,00163748989750107
AGM;0,0669891143341507;RN;0,0155767023653755
AGM;0,600842157796965;RN;0,364637271042608
AGM;0,0133012930950538;RN;0,00306160341848141
AGM;0,0107244481644297;RN;0,00190163449727389
AGM;0,0387365974129309;RN;0,0127618506088319
AGM;0,121150987471637;RN;0,0110042918088333
AGM;0,577263373204778;RN;0,60262010429784
AGM;0,573298084421164;RN;0,600871964843856
AGM;0,00486800623931252;RN;0,00494927884368152
AGM;0,00455845501350798;RN;0,00594098639340511
AGM;0,00370880830100023;RN;0,00117455681713271

FINAL

