Fecha: 2022-03-17 14:49:09
Total Pruebas: 50
Número de registros por conjunto de datos: 100
Tiempo en milisegundos para cada algoritmo: 20000
Número de piezas que compondrá la ecuación que genera el dataset: 5
Velocidad PC: 3600


ALGORITMO GENETICO: MEJORA LOS INDIVIDUOS Y LUEGO COMPITEN
Número de individuos en la población: 250
Rango de Coeficientes: 20


PERCEPTRON MULTICAPA
Número de neuronas Capa 0: 5
Número de neuronas Capa 1: 5

AGM;0,0027388952795705;RN;0,00743569560401019
AGM;0,0532227145013819;RN;0,0105102128032999
AGM;0,0409885069974752;RN;0,0128035386229708
AGM;0,0055556352152777;RN;0,00413744791398011
AGM;0,0531087621728266;RN;0,00902678785146921
AGM;0,429171380051986;RN;0,00259097026254583
AGM;0,0126588897300917;RN;0,00189558817721706
AGM;0,0391785981946088;RN;0,00508460311218071
AGM;0,952583285249968;RN;0,989763774700089
AGM;0,00174592214351813;RN;0,00710666111487915
AGM;0,05309302850798;RN;0,00636599470069669
AGM;0,102694855762779;RN;0,019117980748589
AGM;0,0414769207405292;RN;0,0173245103996598
AGM;0,926253135114621;RN;0,999355013560933
AGM;0,15651469544496;RN;0,00657056806209484
AGM;0,722398672836422;RN;0,739598246955231
AGM;0,0532288298034528;RN;0,0134836365832384
AGM;0,0401246327078753;RN;0,0131366049520557
AGM;0,156520226428228;RN;0,00630033358423734
AGM;0,0395062162481005;RN;0,00471557051086815
AGM;0,0064577727525598;RN;0,0053791918609485
AGM;0,000106147768997297;RN;0,00344548498406264
AGM;0,00418408229781313;RN;0,00653518138895978
AGM;0,0439941726110542;RN;0,0104169537074521
AGM;0,0408476857109553;RN;0,0136482109514582
AGM;0,00887565276756371;RN;0,0192123109005705
AGM;0,00210646420849768;RN;0,00189867569923808
AGM;0,0397393095735262;RN;0,0126983184419222
AGM;0,19055443609994;RN;0,00328391611946437
AGM;0,0017122081972237;RN;0,00109696020936871
AGM;0,040906098490779;RN;0,00480845859114609
AGM;0,0408556131880736;RN;0,0062321948835905
AGM;0,00525485054602309;RN;0,00293954192675173
AGM;0,00688777242583978;RN;0,000584530826580852
AGM;0,00186857253639724;RN;0,00117131478456583
AGM;2,12109327126052;RN;0,000265699473319398
AGM;0,019453015938381;RN;0,00425067512829911
AGM;0,915602761049486;RN;0,957964900624207
AGM;0,00260251336651142;RN;0,000825022732445673
AGM;0,00178072833469273;RN;0,0010353388095978
AGM;0,009123772203138;RN;0,00169635266648767
AGM;0,199862697900732;RN;0,00351315134647706
AGM;0,0486134212425943;RN;0,0202183769933327
AGM;0,00782303254328031;RN;0,00634193393946745
AGM;0,00197288914965226;RN;0,0203737531991627
AGM;0,169492593632316;RN;0,0188536329317669
AGM;0,591096808808206;RN;0,00139867301076273
AGM;0,00155131337130057;RN;0,000793782992002292
AGM;0,661345678029751;RN;0,170475862151416
AGM;0,0387692220756474;RN;0,0139560328330442

FINAL

