Fecha: 2022-03-17 13:30:02
Total Pruebas: 50
Número de registros por conjunto de datos: 100
Tiempo en milisegundos para cada algoritmo: 20000
Número de piezas que compondrá la ecuación que genera el dataset: 5
Velocidad PC: 3600


ALGORITMO GENETICO: MEJORA LOS INDIVIDUOS Y LUEGO COMPITEN
Número de individuos en la población: 750
Rango de Coeficientes: 20


PERCEPTRON MULTICAPA
Número de neuronas Capa 0: 5
Número de neuronas Capa 1: 5

AGM;0,0735969551683166;RN;0,0117013943306209
AGM;0,0208802056308177;RN;0,00321693642215274
AGM;0,0952742177140668;RN;0,00579423317173189
AGM;0,0408578225455103;RN;0,0127187498179361
AGM;0,000515326667816898;RN;0,00460765319988333
AGM;0,00660610883267891;RN;0,00353544675405545
AGM;0,000240304391290632;RN;0,00426407999004307
AGM;0,00297369840983413;RN;0,00151089468810171
AGM;0,00194246206853509;RN;0,000826035480367605
AGM;0,0233688074254778;RN;0,00301028166416365
AGM;0,0639334803337467;RN;0,00575671407497406
AGM;0,693699470578983;RN;0,0435866007301311
AGM;4,97897586870434;RN;1,19378722028135
AGM;0,00175392940559239;RN;0,000843333104387936
AGM;0,0448087846944466;RN;0,00416115988561855
AGM;2,59914597180077;RN;0,000482170751379622
AGM;0,00253314402418791;RN;0,00169821326246456
AGM;0,109135160925265;RN;0,0185431445774614
AGM;0,00142607424572544;RN;0,00083674266515667
AGM;0,680435995617018;RN;0,697202909337093
AGM;0,468869837894451;RN;0,00469907588701407
AGM;2,6427645865946;RN;0,00170722837292199
AGM;0,000403009080218944;RN;0,00067629395934933
AGM;0,028839783386139;RN;0,00338424647633109
AGM;0,0545229743000601;RN;0,00722896631778578
AGM;0,040444764030868;RN;0,0071757259976058
AGM;0,0574688252395808;RN;0,00429281593000978
AGM;0,00900899523707362;RN;0,0127640172649251
AGM;0,0391909960221047;RN;0,00401638829590154
AGM;0,0035324410847581;RN;0,0195361894654826
AGM;0,60726453385893;RN;0,608038602746441
AGM;0,00157023964828373;RN;0,00198371746262449
AGM;0,007530490561562;RN;0,00134631357891726
AGM;0,00131032028161862;RN;0,000745118267157163
AGM;0,00347923877708244;RN;0,00256721477905542
AGM;0,768140021632287;RN;0,780454929761254
AGM;0,0496344125814007;RN;0,00411522043230615
AGM;0,040895418515006;RN;0,00400584704434188
AGM;0,0953729378278261;RN;0,00639256353270108
AGM;0,597098418266888;RN;0,339193494718601
AGM;0,935920400266895;RN;0,974304854982754
AGM;0,0408529771832379;RN;0,0178590164463785
AGM;0,00764127612376725;RN;0,00938933796311946
AGM;0,0420563285566187;RN;0,0184849712492977
AGM;0,0145803220226367;RN;0,00716758286695072
AGM;0,0400963257729546;RN;0,0182874777737449
AGM;0,00179915812195485;RN;0,00245991649510828
AGM;1,62624768154276;RN;0,00043297617284638
AGM;0,00311945287037105;RN;0,00924216803152614
AGM;0,0378838925741036;RN;0,0128187738063624

FINAL

